idCursoEpisodioCompleto;idUsuario;descSlugCurso;descSlugCursoEpisodio;dtCriacao
287;04d5db67-8d4d-45ee-9a16-2bb028a518c4;github-2024;ep-01;2025-02-20 12:21:17
288;04d5db67-8d4d-45ee-9a16-2bb028a518c4;github-2024;ep-02;2025-02-20 12:21:19
289;04d5db67-8d4d-45ee-9a16-2bb028a518c4;github-2024;ep-03;2025-02-20 12:21:21
290;04d5db67-8d4d-45ee-9a16-2bb028a518c4;pandas-2024;ep-02;2025-02-20 12:21:27
291;04d5db67-8d4d-45ee-9a16-2bb028a518c4;pandas-2024;ep-03;2025-02-20 12:24:57
292;e35de700-37f1-44b3-ab53-f8758c7e26dd;python-2024;ep-01;2025-02-20 13:55:23
293;e35de700-37f1-44b3-ab53-f8758c7e26dd;python-2024;ep-02;2025-02-20 13:55:26
294;e35de700-37f1-44b3-ab53-f8758c7e26dd;python-2024;ep-03;2025-02-20 13:55:28
295;e35de700-37f1-44b3-ab53-f8758c7e26dd;python-2024;ep-04;2025-02-20 13:55:29
296;e35de700-37f1-44b3-ab53-f8758c7e26dd;python-2024;ep-05;2025-02-20 14:25:02
297;1749e0af-3a97-47fa-bccb-cca85c04b6b9;github-2025;ep-01;2025-02-20 21:35:17
298;1749e0af-3a97-47fa-bccb-cca85c04b6b9;github-2025;ep-02;2025-02-20 21:35:18
299;1749e0af-3a97-47fa-bccb-cca85c04b6b9;github-2025;ep-03;2025-02-20 21:35:19
300;1749e0af-3a97-47fa-bccb-cca85c04b6b9;github-2025;ep-04;2025-02-20 21:35:20
301;1749e0af-3a97-47fa-bccb-cca85c04b6b9;github-2025;ep-05;2025-02-20 21:35:22
302;1749e0af-3a97-47fa-bccb-cca85c04b6b9;github-2025;ep-06;2025-02-20 21:35:23
303;1749e0af-3a97-47fa-bccb-cca85c04b6b9;github-2025;ep-07;2025-02-20 21:35:24
304;1749e0af-3a97-47fa-bccb-cca85c04b6b9;github-2025;ep-08;2025-02-20 21:35:34
305;1749e0af-3a97-47fa-bccb-cca85c04b6b9;github-2025;ep-09;2025-02-20 21:35:35
306;1749e0af-3a97-47fa-bccb-cca85c04b6b9;python-2025;ep-01;2025-02-20 21:35:37
307;1749e0af-3a97-47fa-bccb-cca85c04b6b9;python-2025;ep-02;2025-02-20 21:35:39
308;1749e0af-3a97-47fa-bccb-cca85c04b6b9;python-2025;ep-03;2025-02-20 21:35:40
309;1749e0af-3a97-47fa-bccb-cca85c04b6b9;python-2025;ep-04;2025-02-20 21:35:43
310;1749e0af-3a97-47fa-bccb-cca85c04b6b9;python-2025;ep-05;2025-02-20 21:35:44
311;1749e0af-3a97-47fa-bccb-cca85c04b6b9;python-2025;ep-06;2025-02-20 21:35:46
312;1749e0af-3a97-47fa-bccb-cca85c04b6b9;python-2025;ep-07;2025-02-20 21:36:07
313;359cd8cd-1ce0-4928-a46f-cfad4f4ad0af;python-2025;ep-04;2025-02-20 23:06:38
314;dbb484f1-fbdb-497f-bc6d-e5e73c17bc76;github-2025;ep-01;2025-02-21 00:40:22
315;dbb484f1-fbdb-497f-bc6d-e5e73c17bc76;github-2025;ep-02;2025-02-21 00:40:24
316;dbb484f1-fbdb-497f-bc6d-e5e73c17bc76;github-2025;ep-03;2025-02-21 00:40:26
317;dbb484f1-fbdb-497f-bc6d-e5e73c17bc76;github-2025;ep-04;2025-02-21 00:40:27
318;dbb484f1-fbdb-497f-bc6d-e5e73c17bc76;github-2025;ep-05;2025-02-21 00:40:29
319;dbb484f1-fbdb-497f-bc6d-e5e73c17bc76;github-2025;ep-06;2025-02-21 00:40:33
320;dbb484f1-fbdb-497f-bc6d-e5e73c17bc76;github-2025;ep-07;2025-02-21 00:40:36
321;dbb484f1-fbdb-497f-bc6d-e5e73c17bc76;github-2025;ep-08;2025-02-21 00:40:57
322;dbb484f1-fbdb-497f-bc6d-e5e73c17bc76;github-2025;ep-09;2025-02-21 00:40:59
323;dbb484f1-fbdb-497f-bc6d-e5e73c17bc76;python-2025;ep-01;2025-02-21 00:44:33
324;dbb484f1-fbdb-497f-bc6d-e5e73c17bc76;python-2025;ep-02;2025-02-21 00:44:36
325;dbb484f1-fbdb-497f-bc6d-e5e73c17bc76;python-2025;ep-03;2025-02-21 00:44:42
326;dbb484f1-fbdb-497f-bc6d-e5e73c17bc76;python-2025;ep-04;2025-02-21 00:44:44
327;dbb484f1-fbdb-497f-bc6d-e5e73c17bc76;python-2025;ep-05;2025-02-21 02:01:39
328;2d5aeca6-d468-4759-a354-de06c1d22967;python-2025;ep-01;2025-02-21 02:13:21
329;2d5aeca6-d468-4759-a354-de06c1d22967;python-2025;ep-02;2025-02-21 05:17:19
330;f91e3a07-1fd9-437c-be40-6cf35e2e417f;github-2025;ep-01;2025-02-21 11:12:03
331;f91e3a07-1fd9-437c-be40-6cf35e2e417f;mlflow-2025;ep-01;2025-02-21 11:12:07
332;ce87ae67-38c2-47ae-9109-e7611d9c68df;mlflow-2025;ep-01;2025-02-21 12:15:03
333;ce87ae67-38c2-47ae-9109-e7611d9c68df;mlflow-2025;ep-02;2025-02-21 12:15:04
334;ce87ae67-38c2-47ae-9109-e7611d9c68df;mlflow-2025;ep-03;2025-02-21 12:15:05
335;ce87ae67-38c2-47ae-9109-e7611d9c68df;mlflow-2025;ep-04;2025-02-21 12:15:08
336;d8b8b2c5-300d-4583-bc35-820c12ed97c0;github-2025;ep-01;2025-02-21 13:35:13
337;d8b8b2c5-300d-4583-bc35-820c12ed97c0;github-2025;ep-02;2025-02-21 13:35:14
338;d77c0b4e-777e-493a-8187-42339d99af0e;python-2024;ep-01;2025-02-21 14:19:53
339;56d03ecf-f80f-483e-a52d-31b731f712bf;estatistica-2024;ep-01;2025-02-21 17:03:12
340;d77c0b4e-777e-493a-8187-42339d99af0e;python-2024;ep-02;2025-02-21 19:49:01
341;16f1c00b-b44c-4848-940e-658ae9695c17;python-2025;ep-01;2025-02-21 21:15:02
342;16f1c00b-b44c-4848-940e-658ae9695c17;python-2025;ep-02;2025-02-21 21:15:03
343;16f1c00b-b44c-4848-940e-658ae9695c17;python-2025;ep-03;2025-02-21 21:15:05
344;16f1c00b-b44c-4848-940e-658ae9695c17;python-2025;ep-04;2025-02-21 21:15:06
345;16f1c00b-b44c-4848-940e-658ae9695c17;python-2025;ep-05;2025-02-21 21:15:07
346;16f1c00b-b44c-4848-940e-658ae9695c17;python-2025;ep-06;2025-02-21 21:15:09
347;08110dc1-5c93-45ad-9359-78fb21a7f240;estatistica-2024;ep-01;2025-02-22 01:26:20
348;5648b042-fe2e-4faf-b55d-7a08637f43d1;estatistica-2024;ep-01;2025-02-22 18:31:55
349;5648b042-fe2e-4faf-b55d-7a08637f43d1;estatistica-2024;ep-02;2025-02-22 18:42:30
350;38cb3e17-a9ab-45c4-9256-4c7276afe5df;python-2025;ep-04;2025-02-22 20:36:46
351;16f1c00b-b44c-4848-940e-658ae9695c17;python-2025;ep-07;2025-02-23 00:49:16
352;e1c868ad-6d40-4bc8-86c7-b8dc9f6b20d9;python-2025;ep-02;2025-02-23 02:20:06
353;e1c868ad-6d40-4bc8-86c7-b8dc9f6b20d9;python-2025;ep-01;2025-02-23 02:20:08
354;a52372ba-12ca-42d9-af71-aa4c68711087;python-2025;ep-01;2025-02-23 11:16:45
355;a52372ba-12ca-42d9-af71-aa4c68711087;python-2025;ep-02;2025-02-23 11:16:46
356;a52372ba-12ca-42d9-af71-aa4c68711087;python-2025;ep-03;2025-02-23 11:16:48
357;a52372ba-12ca-42d9-af71-aa4c68711087;python-2025;ep-04;2025-02-23 11:16:49
358;a52372ba-12ca-42d9-af71-aa4c68711087;python-2025;ep-05;2025-02-23 11:16:50
359;38cb3e17-a9ab-45c4-9256-4c7276afe5df;python-2025;ep-05;2025-02-23 17:21:34
360;38cb3e17-a9ab-45c4-9256-4c7276afe5df;python-2025;ep-06;2025-02-23 18:37:33
361;38cb3e17-a9ab-45c4-9256-4c7276afe5df;python-2025;ep-07;2025-02-23 19:37:24
362;38cb3e17-a9ab-45c4-9256-4c7276afe5df;python-2025;ep-08;2025-02-23 20:18:57
363;38cb3e17-a9ab-45c4-9256-4c7276afe5df;python-2025;ep-09;2025-02-23 21:43:03
364;38cb3e17-a9ab-45c4-9256-4c7276afe5df;python-2025;ep-10;2025-02-23 21:43:07
365;38cb3e17-a9ab-45c4-9256-4c7276afe5df;python-2025;ep-12;2025-02-23 22:35:30
366;02d44ab0-eb75-4df0-8424-2a946d5c343e;python-2025;ep-05;2025-02-24 03:56:22
367;89a76c06-ea6e-4e75-8968-51b0237e4a62;python-2024;ep-01;2025-02-24 12:01:00
368;20729532-287e-4f8b-86b1-a7653430be54;lago-mago-2024;ep-01;2025-02-24 15:00:32
369;fd50c75f-ff88-4fe1-954f-cf8950a579cb;python-2025;ep-02;2025-02-24 16:15:22
370;e35de700-37f1-44b3-ab53-f8758c7e26dd;ml-2024;ep-01;2025-02-24 16:41:00
371;67656c65-e15f-4e3b-8388-260a8d198ffc;python-2025;ep-01;2025-02-24 17:06:25
372;fd50c75f-ff88-4fe1-954f-cf8950a579cb;python-2025;ep-03;2025-02-24 17:48:23
373;e35de700-37f1-44b3-ab53-f8758c7e26dd;ml-2024;ep-02;2025-02-24 18:49:10
374;358a0d07-0072-479b-b28e-9f61bb84e530;python-2024;ep-01;2025-02-24 22:34:34
375;49fa19ad-3c67-4c98-ae34-ef9e4dd8f5d2;github-2025;ep-01;2025-02-24 22:49:28
376;784cc8ee-a95e-46dd-b558-ec511c381003;pandas-2024;ep-05;2025-02-25 01:02:37
377;784cc8ee-a95e-46dd-b558-ec511c381003;pandas-2024;ep-06;2025-02-25 01:19:58
378;c9344b03-22e4-4077-b6e8-6dc9a0d70ccf;python-2025;ep-02;2025-02-25 01:28:36
379;3ce54554-9cda-4367-a5ec-fa7c4c0b5adf;github-2025;ep-01;2025-02-25 10:52:57
380;3ce54554-9cda-4367-a5ec-fa7c4c0b5adf;github-2025;ep-02;2025-02-25 10:52:59
381;3ce54554-9cda-4367-a5ec-fa7c4c0b5adf;github-2025;ep-03;2025-02-25 10:53:01
382;3ce54554-9cda-4367-a5ec-fa7c4c0b5adf;github-2025;ep-04;2025-02-25 10:53:03
383;89a76c06-ea6e-4e75-8968-51b0237e4a62;python-2024;ep-02;2025-02-25 11:57:54
384;3ce54554-9cda-4367-a5ec-fa7c4c0b5adf;github-2025;ep-05;2025-02-25 12:09:54
385;04d5db67-8d4d-45ee-9a16-2bb028a518c4;python-2025;ep-01;2025-02-25 13:14:07
387;e3678697-4892-4dce-94f9-cbf28244f9ef;python-2025;ep-01;2025-02-25 17:54:14
388;e3678697-4892-4dce-94f9-cbf28244f9ef;python-2025;ep-02;2025-02-25 18:31:42
389;514871ee-5441-4179-8866-2ba1eed817d8;pandas-2024;ep-01;2025-02-25 19:51:16
391;9171edab-3d20-44b0-85c3-891aee70a805;github-2025;ep-01;2025-02-25 23:11:55
392;9171edab-3d20-44b0-85c3-891aee70a805;github-2025;ep-02;2025-02-25 23:38:52
393;3ce54554-9cda-4367-a5ec-fa7c4c0b5adf;github-2025;ep-06;2025-02-26 10:58:57
394;3ce54554-9cda-4367-a5ec-fa7c4c0b5adf;github-2025;ep-07;2025-02-26 11:01:43
395;3ce54554-9cda-4367-a5ec-fa7c4c0b5adf;github-2025;ep-08;2025-02-26 11:59:34
396;04546024-3553-4829-97f0-c2d3afdf6431;python-2025;ep-08;2025-02-26 12:16:20
397;82269149-a65d-4ae9-9603-eaca1ff72c3a;github-2025;ep-01;2025-02-26 14:18:54
398;55418ff1-fefd-4ad8-8561-eac2373a44bb;python-2025;ep-01;2025-02-26 16:32:09
399;55418ff1-fefd-4ad8-8561-eac2373a44bb;python-2025;ep-02;2025-02-26 17:09:44
402;dbb484f1-fbdb-497f-bc6d-e5e73c17bc76;python-2025;ep-06;2025-02-27 01:36:39
403;55418ff1-fefd-4ad8-8561-eac2373a44bb;python-2025;ep-03;2025-02-27 04:48:58
404;55418ff1-fefd-4ad8-8561-eac2373a44bb;python-2025;ep-04;2025-02-27 05:33:09
405;149a3769-f49a-4d5f-ba03-c45fcd006647;python-2025;ep-01;2025-02-27 11:07:31
406;149a3769-f49a-4d5f-ba03-c45fcd006647;python-2025;ep-02;2025-02-27 11:07:33
407;149a3769-f49a-4d5f-ba03-c45fcd006647;python-2025;ep-03;2025-02-27 11:07:35
408;149a3769-f49a-4d5f-ba03-c45fcd006647;python-2025;ep-04;2025-02-27 11:07:36
409;149a3769-f49a-4d5f-ba03-c45fcd006647;python-2025;ep-05;2025-02-27 11:07:38
410;149a3769-f49a-4d5f-ba03-c45fcd006647;python-2025;ep-06;2025-02-27 11:07:40
411;3ce54554-9cda-4367-a5ec-fa7c4c0b5adf;github-2025;ep-09;2025-02-27 11:12:46
412;946f7677-621c-4cd8-a5a1-de3f5ab07c4a;python-2025;ep-01;2025-02-27 11:37:28
413;946f7677-621c-4cd8-a5a1-de3f5ab07c4a;python-2025;ep-02;2025-02-27 11:37:31
414;946f7677-621c-4cd8-a5a1-de3f5ab07c4a;python-2025;ep-03;2025-02-27 11:37:34
415;3ce54554-9cda-4367-a5ec-fa7c4c0b5adf;python-2025;ep-01;2025-02-27 11:56:34
416;04546024-3553-4829-97f0-c2d3afdf6431;github-2025;ep-06;2025-02-27 12:39:51
417;04546024-3553-4829-97f0-c2d3afdf6431;github-2025;ep-07;2025-02-27 13:25:54
418;04546024-3553-4829-97f0-c2d3afdf6431;github-2025;ep-08;2025-02-27 13:50:36
419;55418ff1-fefd-4ad8-8561-eac2373a44bb;python-2025;ep-05;2025-02-27 16:19:14
421;4b9af715-63c1-4ce2-bbee-03388a811791;pandas-2024;ep-01;2025-02-27 17:56:36
422;4b9af715-63c1-4ce2-bbee-03388a811791;pandas-2024;ep-02;2025-02-27 17:56:38
423;55418ff1-fefd-4ad8-8561-eac2373a44bb;python-2025;ep-06;2025-02-27 18:00:17
424;525cc3e4-7c26-4f43-b88a-29eb49c41d66;lago-mago-2024;ep-01;2025-02-27 18:22:08
425;b6f1ff90-b84e-4635-b689-e2954d95544b;lago-mago-2024;ep-01;2025-02-27 19:08:08
426;946f7677-621c-4cd8-a5a1-de3f5ab07c4a;python-2025;ep-04;2025-02-27 19:21:23
427;7e91dfc4-8704-4c6e-b301-eb5029c4a226;pandas-2024;ep-06;2025-02-27 19:53:16
428;80e803df-ad9d-4ec0-ba51-1bec449d7437;mlflow-2025;ep-03;2025-02-27 21:08:25
429;80e803df-ad9d-4ec0-ba51-1bec449d7437;mlflow-2025;ep-02;2025-02-27 21:08:26
430;80e803df-ad9d-4ec0-ba51-1bec449d7437;mlflow-2025;ep-01;2025-02-27 21:08:28
431;249fa951-d25e-4714-b553-d276dc7f7111;github-2025;ep-01;2025-02-27 21:49:59
432;249fa951-d25e-4714-b553-d276dc7f7111;github-2025;ep-02;2025-02-27 21:50:01
433;249fa951-d25e-4714-b553-d276dc7f7111;github-2025;ep-03;2025-02-27 21:50:02
434;249fa951-d25e-4714-b553-d276dc7f7111;github-2025;ep-04;2025-02-27 21:50:05
435;249fa951-d25e-4714-b553-d276dc7f7111;github-2025;ep-05;2025-02-27 21:50:07
436;249fa951-d25e-4714-b553-d276dc7f7111;github-2025;ep-06;2025-02-27 21:50:22
437;249fa951-d25e-4714-b553-d276dc7f7111;github-2025;ep-07;2025-02-27 22:13:15
438;249fa951-d25e-4714-b553-d276dc7f7111;estatistica-2024;ep-01;2025-02-27 22:22:52
439;bbcfae2a-bd13-4b2b-81dd-c8899672ac68;estatistica-2024;ep-01;2025-02-28 00:39:25
440;bbcfae2a-bd13-4b2b-81dd-c8899672ac68;estatistica-2024;ep-03;2025-02-28 00:39:28
441;bbcfae2a-bd13-4b2b-81dd-c8899672ac68;estatistica-2024;ep-05;2025-02-28 00:39:30
442;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;python-2025;ep-01;2025-02-28 03:14:05
443;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;python-2025;ep-02;2025-02-28 03:14:08
444;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;python-2025;ep-03;2025-02-28 03:14:11
445;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;python-2025;ep-04;2025-02-28 03:14:14
446;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;python-2025;ep-05;2025-02-28 03:14:15
447;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;python-2025;ep-06;2025-02-28 03:14:16
448;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;python-2025;ep-07;2025-02-28 03:14:18
449;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;python-2025;ep-08;2025-02-28 03:14:21
450;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;python-2025;ep-09;2025-02-28 03:14:22
451;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;python-2025;ep-10;2025-02-28 03:14:24
452;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;python-2025;ep-12;2025-02-28 03:14:29
453;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;python-2025;ep-11;2025-02-28 03:14:30
454;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;github-2025;ep-01;2025-02-28 03:14:40
455;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;github-2025;ep-02;2025-02-28 03:14:43
456;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;github-2025;ep-03;2025-02-28 03:14:46
457;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;github-2025;ep-04;2025-02-28 03:14:47
458;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;github-2025;ep-05;2025-02-28 03:14:49
459;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;github-2025;ep-07;2025-02-28 03:14:55
460;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;github-2025;ep-06;2025-02-28 03:14:56
461;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;github-2025;ep-08;2025-02-28 03:15:00
462;d88ec4ce-d3bc-459e-8a43-d8635a40ac7f;github-2025;ep-09;2025-02-28 03:15:03
463;02d44ab0-eb75-4df0-8424-2a946d5c343e;python-2025;ep-06;2025-02-28 03:30:51
464;1c38af88-55d5-4a8b-8198-311fa80f89e2;python-2025;ep-01;2025-02-28 03:34:57
465;1c38af88-55d5-4a8b-8198-311fa80f89e2;python-2025;ep-02;2025-02-28 03:35:01
466;1c38af88-55d5-4a8b-8198-311fa80f89e2;python-2025;ep-03;2025-02-28 03:35:04
467;1c38af88-55d5-4a8b-8198-311fa80f89e2;python-2025;ep-04;2025-02-28 03:35:22
468;55418ff1-fefd-4ad8-8561-eac2373a44bb;python-2025;ep-07;2025-02-28 05:26:14
469;a844b6e2-8ccc-42a2-924b-0cb8b4d66103;github-2025;ep-01;2025-02-28 11:59:34
470;a844b6e2-8ccc-42a2-924b-0cb8b4d66103;github-2025;ep-02;2025-02-28 11:59:41
471;a844b6e2-8ccc-42a2-924b-0cb8b4d66103;github-2025;ep-03;2025-02-28 11:59:44
472;a844b6e2-8ccc-42a2-924b-0cb8b4d66103;github-2025;ep-04;2025-02-28 11:59:49
473;a844b6e2-8ccc-42a2-924b-0cb8b4d66103;github-2025;ep-05;2025-02-28 11:59:56
474;a844b6e2-8ccc-42a2-924b-0cb8b4d66103;python-2025;ep-01;2025-02-28 12:00:09
475;a844b6e2-8ccc-42a2-924b-0cb8b4d66103;python-2025;ep-02;2025-02-28 12:00:12
476;a844b6e2-8ccc-42a2-924b-0cb8b4d66103;python-2025;ep-03;2025-02-28 12:00:13
477;a844b6e2-8ccc-42a2-924b-0cb8b4d66103;python-2025;ep-04;2025-02-28 12:00:15
478;a844b6e2-8ccc-42a2-924b-0cb8b4d66103;python-2025;ep-05;2025-02-28 12:00:16
479;a844b6e2-8ccc-42a2-924b-0cb8b4d66103;python-2025;ep-06;2025-02-28 12:00:19
480;a844b6e2-8ccc-42a2-924b-0cb8b4d66103;python-2025;ep-07;2025-02-28 12:00:20
481;a844b6e2-8ccc-42a2-924b-0cb8b4d66103;python-2025;ep-08;2025-02-28 12:00:23
482;a844b6e2-8ccc-42a2-924b-0cb8b4d66103;python-2025;ep-09;2025-02-28 12:00:25
483;a844b6e2-8ccc-42a2-924b-0cb8b4d66103;python-2025;ep-10;2025-02-28 12:00:27
484;a844b6e2-8ccc-42a2-924b-0cb8b4d66103;python-2025;ep-11;2025-02-28 12:00:30
485;a844b6e2-8ccc-42a2-924b-0cb8b4d66103;python-2025;ep-12;2025-02-28 12:00:34
486;190967fa-be7e-445a-a6ca-06af2b9c315e;github-2025;ep-01;2025-02-28 12:01:48
487;190967fa-be7e-445a-a6ca-06af2b9c315e;github-2025;ep-02;2025-02-28 12:01:50
488;a52372ba-12ca-42d9-af71-aa4c68711087;github-2025;ep-01;2025-02-28 12:43:41
489;a52372ba-12ca-42d9-af71-aa4c68711087;github-2025;ep-02;2025-02-28 12:43:43
490;a52372ba-12ca-42d9-af71-aa4c68711087;github-2025;ep-03;2025-02-28 12:44:34
491;a52372ba-12ca-42d9-af71-aa4c68711087;github-2025;ep-04;2025-02-28 12:44:36
492;a52372ba-12ca-42d9-af71-aa4c68711087;github-2025;ep-05;2025-02-28 12:44:38
493;b14d5401-cc9d-4570-83b9-5a3215ce2070;lago-mago-2024;ep-03;2025-02-28 13:35:19
494;753b5886-946e-4956-bbb4-43b2a121a35f;ml-2024;ep-01;2025-02-28 13:38:03
495;753b5886-946e-4956-bbb4-43b2a121a35f;ml-2024;ep-02;2025-02-28 13:38:05
496;a52372ba-12ca-42d9-af71-aa4c68711087;github-2025;ep-06;2025-02-28 13:42:00
497;a52372ba-12ca-42d9-af71-aa4c68711087;github-2025;ep-07;2025-02-28 14:28:07
498;a52372ba-12ca-42d9-af71-aa4c68711087;github-2025;ep-08;2025-02-28 15:00:31
499;149a3769-f49a-4d5f-ba03-c45fcd006647;python-2025;ep-07;2025-02-28 16:04:12
500;938e2e33-308d-4ebf-ae85-71236448486f;sql-2020;ep-01;2025-02-28 16:13:55
501;938e2e33-308d-4ebf-ae85-71236448486f;sql-2020;ep-02;2025-02-28 16:13:57
502;a8fb4a38-1595-44e3-9a55-a85746bdcdaf;ds-pontos-2024;ep-01;2025-02-28 16:29:23
503;ed5c4e7e-7bc4-4c14-a5d5-1d2c42378ce6;python-2025;ep-01;2025-02-28 16:29:39
504;ed5c4e7e-7bc4-4c14-a5d5-1d2c42378ce6;python-2025;ep-02;2025-02-28 16:29:42
505;fc678b23-8a0c-4b57-9481-44e1d28e67d1;github-2025;ep-01;2025-02-28 16:37:25
506;fc678b23-8a0c-4b57-9481-44e1d28e67d1;github-2025;ep-02;2025-02-28 16:37:26
507;fc678b23-8a0c-4b57-9481-44e1d28e67d1;github-2025;ep-03;2025-02-28 16:37:28
508;fc678b23-8a0c-4b57-9481-44e1d28e67d1;github-2025;ep-04;2025-02-28 16:37:56
509;44f304ce-ff87-4e70-af33-5de818f50d35;github-2025;ep-01;2025-02-28 16:53:04
510;44f304ce-ff87-4e70-af33-5de818f50d35;github-2025;ep-02;2025-02-28 16:53:06
511;44f304ce-ff87-4e70-af33-5de818f50d35;github-2025;ep-03;2025-02-28 16:53:08
512;44f304ce-ff87-4e70-af33-5de818f50d35;github-2025;ep-04;2025-02-28 16:53:10
513;44f304ce-ff87-4e70-af33-5de818f50d35;github-2025;ep-05;2025-02-28 16:53:12
514;44f304ce-ff87-4e70-af33-5de818f50d35;github-2025;ep-06;2025-02-28 16:53:14
515;44f304ce-ff87-4e70-af33-5de818f50d35;github-2025;ep-07;2025-02-28 16:53:18
516;44f304ce-ff87-4e70-af33-5de818f50d35;github-2025;ep-08;2025-02-28 16:53:20
517;44f304ce-ff87-4e70-af33-5de818f50d35;github-2025;ep-09;2025-02-28 16:53:22
518;44f304ce-ff87-4e70-af33-5de818f50d35;python-2025;ep-01;2025-02-28 16:53:25
519;44f304ce-ff87-4e70-af33-5de818f50d35;python-2025;ep-02;2025-02-28 16:53:31
520;44f304ce-ff87-4e70-af33-5de818f50d35;python-2025;ep-03;2025-02-28 16:53:33
521;44f304ce-ff87-4e70-af33-5de818f50d35;python-2025;ep-04;2025-02-28 16:53:35
522;44f304ce-ff87-4e70-af33-5de818f50d35;python-2025;ep-05;2025-02-28 16:53:38
523;44f304ce-ff87-4e70-af33-5de818f50d35;python-2025;ep-06;2025-02-28 16:53:41
524;44f304ce-ff87-4e70-af33-5de818f50d35;python-2025;ep-07;2025-02-28 16:53:43
525;44f304ce-ff87-4e70-af33-5de818f50d35;python-2025;ep-08;2025-02-28 16:53:44
526;44f304ce-ff87-4e70-af33-5de818f50d35;python-2025;ep-09;2025-02-28 16:53:47
527;44f304ce-ff87-4e70-af33-5de818f50d35;python-2025;ep-10;2025-02-28 16:53:57
528;44f304ce-ff87-4e70-af33-5de818f50d35;python-2025;ep-11;2025-02-28 16:53:58
529;44f304ce-ff87-4e70-af33-5de818f50d35;python-2025;ep-12;2025-02-28 16:54:00
530;44f304ce-ff87-4e70-af33-5de818f50d35;sql-2020;ep-01;2025-02-28 16:54:04
531;44f304ce-ff87-4e70-af33-5de818f50d35;sql-2020;ep-02;2025-02-28 16:54:07
532;44f304ce-ff87-4e70-af33-5de818f50d35;sql-2020;ep-03;2025-02-28 16:54:09
533;44f304ce-ff87-4e70-af33-5de818f50d35;sql-2020;ep-04;2025-02-28 16:54:10
534;44f304ce-ff87-4e70-af33-5de818f50d35;sql-2020;ep-05;2025-02-28 16:54:13
535;44f304ce-ff87-4e70-af33-5de818f50d35;sql-2020;ep-06;2025-02-28 16:54:15
536;44f304ce-ff87-4e70-af33-5de818f50d35;sql-2020;ep-07;2025-02-28 16:54:17
537;94495cdc-aac7-42df-8dfe-5f2fd7aefb66;python-2025;ep-01;2025-02-28 17:41:45
538;94495cdc-aac7-42df-8dfe-5f2fd7aefb66;python-2025;ep-02;2025-02-28 17:41:46
539;94495cdc-aac7-42df-8dfe-5f2fd7aefb66;python-2025;ep-03;2025-02-28 17:41:47
540;94495cdc-aac7-42df-8dfe-5f2fd7aefb66;python-2025;ep-04;2025-02-28 17:41:50
541;94495cdc-aac7-42df-8dfe-5f2fd7aefb66;python-2025;ep-05;2025-02-28 17:41:51
542;94495cdc-aac7-42df-8dfe-5f2fd7aefb66;python-2025;ep-06;2025-02-28 17:41:53
543;94495cdc-aac7-42df-8dfe-5f2fd7aefb66;python-2025;ep-07;2025-02-28 17:41:54
544;94495cdc-aac7-42df-8dfe-5f2fd7aefb66;python-2025;ep-08;2025-02-28 17:41:56
545;94495cdc-aac7-42df-8dfe-5f2fd7aefb66;python-2025;ep-09;2025-02-28 17:41:58
546;94495cdc-aac7-42df-8dfe-5f2fd7aefb66;python-2025;ep-10;2025-02-28 17:42:00
547;94495cdc-aac7-42df-8dfe-5f2fd7aefb66;python-2025;ep-11;2025-02-28 17:42:03
548;94495cdc-aac7-42df-8dfe-5f2fd7aefb66;python-2025;ep-12;2025-02-28 17:42:05
549;ce73983e-b15a-4382-b07d-570b3e4b1a96;github-2025;ep-01;2025-02-28 17:58:11
550;ce73983e-b15a-4382-b07d-570b3e4b1a96;github-2025;ep-02;2025-02-28 17:58:14
551;ce73983e-b15a-4382-b07d-570b3e4b1a96;github-2025;ep-03;2025-02-28 17:58:15
552;ce73983e-b15a-4382-b07d-570b3e4b1a96;github-2025;ep-04;2025-02-28 17:58:16
553;ce73983e-b15a-4382-b07d-570b3e4b1a96;github-2025;ep-05;2025-02-28 17:58:17
554;ce73983e-b15a-4382-b07d-570b3e4b1a96;github-2025;ep-06;2025-02-28 17:58:18
555;ce73983e-b15a-4382-b07d-570b3e4b1a96;github-2025;ep-07;2025-02-28 17:58:19
